open_time,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_base_volume,taker_quote_volume,close_pct_1d,close_pct_7d,vol_7d,vol_30d
2023-10-06,27410.39,28295.0,27175.94,27931.09,37983.24277,2023-10-06 23:59:59.999,1052864393.8176135,1326700,19091.24006,529241188.557369,0.01899644623808716,0.03806189922607395,0.019472387852821526,0.0146086932714976
2023-10-07,27931.1,28029.67,27842.08,27956.67,13348.83825,2023-10-07 23:59:59.999,372820279.523143,641623,6392.35089,178534947.7787839,0.0009158253401495564,0.03687001531011891,0.01951113244275446,0.014277996425369774
2023-10-08,27956.67,28095.14,27687.5,27917.05,19693.56921,2023-10-08 23:59:59.999,549839951.4800811,822730,9216.08271,257333249.5330772,-0.0014171931063320375,-0.002697858753233473,0.013078122335054914,0.014002341787988658
2023-10-09,27917.06,27987.93,27260.0,27590.12,31534.74639,2023-10-09 23:59:59.999,870014634.3621609,1156525,15077.43003,415887241.10445,-0.01171076456860598,0.0034774214925088476,0.011869487025638102,0.014236134700935769
2023-10-10,27590.12,27735.0,27298.0,27390.12,22776.84383,2023-10-10 23:59:59.999,626258724.2775784,1002272,10851.22317,298354384.6981499,-0.007248971733359588,-0.001324997830562169,0.012205087688516239,0.014318397413543908
2023-10-11,27390.12,27477.39,26538.66,26875.52,37349.44706,2023-10-11 23:59:59.999,1007065585.9346406,1336479,17460.0774,470620209.7857446,-0.018787796475517426,-0.03250887284694637,0.0124572636966734,0.01386565908430404
2023-10-12,26875.52,26947.04,26555.0,26759.63,23428.64112,2023-10-12 23:59:59.999,626909068.3868717,1066082,11128.85943,297794983.5412317,-0.004312102612340163,-0.023741362308234204,0.011871888078163197,0.013103640812509927
2023-10-13,26759.63,27130.0,26685.0,26862.0,24115.76499,2023-10-13 23:59:59.999,647553796.3580662,1035322,11209.65389,301049285.742293,0.0038255386939205493,-0.03827598564896684,0.007793148832846397,0.012864034107515701
2023-10-14,26862.0,26989.58,26789.0,26852.48,10417.25576,2023-10-14 23:59:59.999,280059019.0534013,517837,4378.85219,117730324.8186729,-0.00035440399076769324,-0.03949647794247313,0.007631048453329569,0.012708735804900404
2023-10-15,26852.48,27293.33,26808.25,27154.15,15274.6917,2023-10-15 23:59:59.999,412673965.3439348,682942,7802.69243,210833694.1344327,0.011234344090378379,-0.02732738595231221,0.0099611170600447,0.012853440073733449
2023-10-16,27154.14,30000.0,27112.66,28500.78,78399.22445,2023-10-16 23:59:59.999,2210785548.2360964,2289339,40738.04173,1148700588.6793344,0.04959205130707445,0.033006742993506366,0.0218320139922274,0.015627938478918146
2023-10-17,28500.77,28613.65,28069.32,28395.91,38428.44532,2023-10-17 23:59:59.999,1090741746.4830873,1345810,18994.06799,539218488.3415859,-0.003679548419376566,0.03672090520231386,0.021542091915058903,0.01565446777115077
2023-10-18,28395.91,28982.36,28142.87,28320.0,32162.47591,2023-10-18 23:59:59.999,914773525.1527581,1215235,15590.14442,443515753.8170772,-0.00267327231280845,0.053747053080275276,0.019273036954221428,0.015631670437321728
2023-10-19,28320.0,28916.89,28100.66,28713.71,35895.50179,2023-10-19 23:59:59.999,1023984017.0322788,1330256,18427.23743,525695852.5632501,0.013902189265536657,0.07302343119093946,0.0186049879196614,0.015548093983572214
2023-10-20,28713.71,30207.55,28578.29,29669.04,59422.0992,2023-10-20 23:59:59.999,1753411192.551091,1915748,29466.75927,869634841.3281221,0.0332708660775638,0.10449854813491188,0.02016962971842776,0.016530522177206013
2023-10-21,29669.05,30379.99,29464.77,29909.8,27517.51897,2023-10-21 23:59:59.999,821964508.4353629,1152137,13836.12444,413323530.3421796,0.00811485642946308,0.11385615034440022,0.019370322563155896,0.01593360723382134
2023-10-22,29909.8,30248.0,29640.0,29992.46,22852.54563,2023-10-22 23:59:59.999,683854827.8969322,1008299,11161.46844,334011129.2314961,0.002763642685674972,0.10452582754385609,0.019950263185467734,0.015921068322639696
2023-10-23,29992.46,34741.91,29883.6,33069.99,93513.64246,2023-10-23 23:59:59.999,2941620022.8651876,2839938,47839.23087,1505815243.5676994,0.10261012267749958,0.1603187702231308,0.03768649059408142,0.023978260857622995
2023-10-24,33069.99,35280.0,32832.34,33922.73,115265.02418,2023-10-24 23:59:59.999,3933194868.161196,2850160,57409.31981,1959449469.4657931,0.02578591647593509,0.19463436811850743,0.0359395156437652,0.023896693149141807
2023-10-25,33922.73,35132.85,33679.05,34496.05,54887.02529,2023-10-25 23:59:59.999,1888210825.6063828,1643976,26150.50377,900236395.3726264,0.0169007624091575,0.21808086158192097,0.034024193747245794,0.023905816117680164
2023-10-26,34496.05,34824.13,33751.0,34151.66,39744.66255,2023-10-26 23:59:59.999,1363077907.10912,1382785,18528.43061,635547858.4928182,-0.009983461874620403,0.1893851404085367,0.03687482167575353,0.02406081770535547
2023-10-27,34151.66,34245.0,33390.95,33892.02,32330.40106,2023-10-27 23:59:59.999,1096889423.419842,1112240,14310.32429,485405697.9244014,-0.007602558704320916,0.14233625354915413,0.03865765998198606,0.024248070098226226
2023-10-28,33892.01,34493.33,33860.0,34081.0,16880.13144,2023-10-28 23:59:59.999,575936523.347353,607438,8313.30759,283656619.5863619,0.005575943835746777,0.1394593076516728,0.038797209093731716,0.02406548984371645
2023-10-29,34081.01,34750.11,33930.0,34525.89,20685.52176,2023-10-29 23:59:59.999,711652985.1790963,717480,10053.96096,345933681.7968467,0.013053901000557477,0.15115232295050163,0.038251322483017665,0.023968329388904076
2023-10-30,34525.88,34856.0,34062.84,34474.73,33657.95976,2023-10-30 23:59:59.999,1159771907.6421053,1117727,15237.56781,525162190.5371194,-0.0014817865665446295,0.042477787262711786,0.013270992205717959,0.02401045934341107
2023-10-31,34474.74,34720.49,34025.0,34639.77,32737.89822,2023-10-31 23:59:59.999,1125442444.4884882,1179053,15843.795,544722903.4968481,0.004787274621149917,0.021137449727660185,0.010043272776242505,0.023350791963558916
2023-11-01,34639.78,35582.0,34097.39,35421.43,53473.28165,2023-11-01 23:59:59.999,1856348820.4794536,1624635,25779.0029,895387891.4676665,0.022565392322177802,0.026825680041627775,0.011473074330639332,0.023010631193468023
2023-11-02,35421.43,35984.99,34300.0,34941.59,48015.57732,2023-11-02 23:59:59.999,1686141698.092171,1450837,23303.3535,818365718.9549311,-0.013546601591183705,0.02313006161340314,0.012242113418703515,0.0232836219129754
2023-11-03,34941.58,34946.5,34120.0,34716.78,39071.20644,2023-11-03 23:59:59.999,1347962831.5658624,1237373,19168.85669,661176167.7749346,-0.006433880083877019,0.02433493193973102,0.012074902109109482,0.02342114735590862
2023-11-04,34716.78,35255.0,34585.18,35062.07,18377.55545,2023-11-04 23:59:59.999,639958598.4198353,794787,9229.16649,321479754.9172934,0.009945910882288134,0.028786420586250472,0.012310608076108277,0.023085560884180022
2023-11-05,35062.06,35380.0,34448.0,35011.88,24528.73376,2023-11-05 23:59:59.999,859350974.0014893,1038468,11870.33193,415912075.9000027,-0.0014314614054447006,0.014076103469019774,0.01176536772145304,0.023066146342609176
2023-11-06,35011.89,35276.33,34725.9,35046.09,22346.47086,2023-11-06 23:59:59.999,782427702.2653205,988246,10770.27727,377126281.1530906,0.00097709691681791,0.016573298761150435,0.011678460284864722,0.02306551791819025
2023-11-07,35046.09,35888.0,34523.06,35399.12,38688.73692,2023-11-07 23:59:59.999,1358031361.1978526,1352796,19375.26868,680382009.6599416,0.010073306323187703,0.021921334928032277,0.012023665351753213,0.023002361365785023
2023-11-08,35399.13,36106.0,35100.0,35624.72,33401.34137,2023-11-08 23:59:59.999,1185492160.4927278,1132568,17192.8245,610314635.3798897,0.006373039781779832,0.005739181055084419,0.008792489229617255,0.02269776773920032
2023-11-09,35624.72,37972.24,35534.05,36701.09,82537.88885,2023-11-09 23:59:59.999,3033417922.7826815,2138765,42156.81236,1550254981.0451877,0.030214132209319677,0.05035546464828866,0.011868536677290412,0.022814954776675292
2023-11-10,36701.1,37526.0,36324.71,37301.63,43414.04898,2023-11-10 23:59:59.999,1605069174.5241032,1297729,21388.56879,790671818.768367,0.016363001752808914,0.07445534983371149,0.010594413146272914,0.02217696003266919
2023-11-11,37301.63,37408.26,36666.93,37130.0,22984.97235,2023-11-11 23:59:59.999,851924612.7339427,923300,10728.65792,397673179.6679197,-0.004601139414014854,0.058979119030907246,0.012019859521787989,0.02218399960582108
2023-11-12,37129.99,37222.22,36731.1,37064.13,17687.18874,2023-11-12 23:59:59.999,655570813.1382711,810885,8506.46051,315285367.544748,-0.0017740371667116506,0.05861581840221097,0.01206660221098082,0.02227161159193963
2023-11-13,37064.13,37417.99,36333.0,36462.93,32798.18252,2023-11-13 23:59:59.999,1208037462.3041444,1217191,15442.44512,568916594.9113173,-0.016220534516795504,0.04042790508156546,0.01514741904285088,0.022734549546629953
2023-11-14,36462.93,36744.0,34800.0,35551.19,45503.68416,2023-11-14 23:59:59.999,1639130785.08681,1404428,21205.18615,763841642.880878,-0.025004573137704433,0.004295869501840688,0.018840650189996797,0.02363837372206249
2023-11-15,35551.2,37980.0,35360.0,37858.2,53569.13385,2023-11-15 23:59:59.999,1963249656.5094738,1545427,28142.1424,1031669501.9934208,0.06489262384747163,0.06269466819669023,0.03088038166005557,0.024680210023205088
2023-11-16,37858.2,37929.54,35500.0,36163.51,47490.39566,2023-11-16 23:59:59.999,1744503339.0151725,1542446,22214.04928,815932555.1331269,-0.044764146208747246,-0.014647521367893823,0.03506577625923431,0.026524441069549338
2023-11-17,36163.51,36800.0,35861.1,36613.92,38283.61112,2023-11-17 23:59:59.999,1391225051.1923273,1349322,18403.36411,668865883.1417465,0.012454819789339933,-0.018436459747201428,0.034762145029258645,0.026449933650612444
2023-11-18,36613.91,36845.49,36178.58,36568.1,17102.24186,2023-11-18 23:59:59.999,624434069.5256634,784498,8101.54756,295795105.4300323,-0.0012514366120863762,-0.015133315378400236,0.034745755540714775,0.026496281250012764
2023-11-19,36568.11,37500.0,36384.02,37359.86,21246.34648,2023-11-19 23:59:59.999,781531839.4371592,862400,10575.25293,389089868.806342,0.021651658139197894,0.007978873374338002,0.035844449363050535,0.026203820874203896
2023-11-20,37359.85,37750.0,36677.0,37448.78,36022.70291,2023-11-20 23:59:59.999,1343722642.386475,1485050,17591.22652,656245983.7397183,0.0023800945720888755,0.027037048311805867,0.03497520678994111,0.02622411749461925
2023-11-21,37448.79,37649.44,35735.0,35741.65,47646.54804,2023-11-21 23:59:59.999,1756747495.9818547,1936895,22371.42068,824920009.55786,-0.04558573069670091,0.0053573452815502964,0.03853662737552542,0.027974297575485176
2023-11-22,35741.65,37861.1,35632.01,37408.34,45051.30697,2023-11-22 23:59:59.999,1657141022.427348,1648374,23046.71174,847145468.3259536,0.046631590875071405,-0.011882762519084378,0.03385572361352181,0.022692148099310184
2023-11-23,37408.35,37653.44,36870.0,37294.28,23827.92882,2023-11-23 23:59:59.999,888826648.8541473,992284,11086.35132,413539343.9448205,-0.003049052697874255,0.03126825908215203,0.02809283005914235,0.022361806974191763
2023-11-24,37294.27,38414.0,37251.51,37713.57,44680.80646,2023-11-24 23:59:59.999,1688715728.079148,1379414,22349.17236,844803081.6321824,0.011242742854936427,0.030033659329566476,0.028041094656622533,0.022267708485963513
2023-11-25,37713.57,37888.0,37591.1,37780.67,11396.14464,2023-11-25 23:59:59.999,430165251.7609749,569448,5153.91116,194536221.2850941,0.001779200431038408,0.033159228945446984,0.027959433128857174,0.022130430635113274
2023-11-26,37780.67,37814.63,37150.0,37447.43,21264.53723,2023-11-26 23:59:59.999,797321193.5893991,848020,10204.51641,382571274.0460782,-0.008820383545342092,0.0023439595330390084,0.027300473299089086,0.02215280744303114
2023-11-27,37447.42,37569.23,36707.0,37242.7,30001.07376,2023-11-27 23:59:59.999,1112557435.2767923,1238017,14458.63822,536129095.5668442,-0.005467130855174918,-0.005502983007724227,0.027378787219168383,0.022209942272743418
2023-11-28,37242.7,38377.0,36868.41,37818.87,37544.46667,2023-11-28 23:59:59.999,1414360251.6823456,1272779,18168.56198,684514270.9388717,0.0154706828452289,0.05811763027168593,0.01907589490412959,0.02225126696429219
2023-11-29,37818.88,38450.0,37570.0,37854.64,32994.19107,2023-11-29 23:59:59.999,1252586505.66259,1131353,15588.96473,591917955.4743968,0.0009458241348827556,0.011930494643707767,0.00881158910114681,0.0222377665964169
2023-11-30,37854.65,38145.85,37500.0,37723.96,24740.29147,2023-11-30 23:59:59.999,934491058.9608141,1007791,11484.45424,433772722.5045634,-0.0034521527611939273,0.01152133785663656,0.008849254486866355,0.022270387067480964
2023-12-01,37723.97,38999.0,37615.86,38682.52,43415.66324,2023-12-01 23:59:59.999,1669750777.6239815,1523417,22408.27301,861977420.1631953,0.025409845625962824,0.025692343631217973,0.01233619837801666,0.022362048927174593
2023-12-02,38682.51,39717.14,38641.61,39450.35,26696.92161,2023-12-02 23:59:59.999,1043421976.7660652,1034690,13166.65386,514763687.5746009,0.019849534104810163,0.044194028321890455,0.013685373676188564,0.02233188983272638
2023-12-03,39450.35,40250.0,39274.86,39972.26,26710.65335,2023-12-03 23:59:59.999,1059860641.0494444,1151524,13333.29632,529259227.1675092,0.013229540422328379,0.06742331850276506,0.012074104798652698,0.022294719399799386
2023-12-04,39972.26,42420.0,39972.26,41991.1,79272.33059,2023-12-04 23:59:59.999,3285736844.1408806,2112219,38595.61905,1599710862.0871768,0.05050602592898157,0.12749881184769096,0.017761523713800034,0.02378802671257211
2023-12-05,41991.1,44488.0,41414.0,44073.32,67490.74644,2023-12-05 23:59:59.999,2890205389.4901266,2072700,34815.80813,1491813847.2389681,0.04958717442505667,0.16537908192391781,0.02143709037189223,0.025008549342674886
2023-12-06,44073.82,44297.21,43335.28,43762.69,51431.10492,2023-12-06 23:59:59.999,2256979505.594805,1876282,25092.62492,1101273363.0864296,-0.007048028149456376,0.15607201653482905,0.02292529494581597,0.025128906394706742
2023-12-07,43762.69,44047.33,42821.1,43273.14,47103.26845,2023-12-07 23:59:59.999,2046945851.8836446,1414759,22635.67672,983629776.4938614,-0.011186469570312108,0.14709961520476633,0.0244449079529235,0.02535937361124376
2023-12-08,43273.15,44700.0,43081.1,44170.99,42900.37556,2023-12-08 23:59:59.999,1875581755.4469104,1311268,20818.67861,910357262.894073,0.02074843655902936,0.14188501679828525,0.024337809222419588,0.02548214377500405
2023-12-09,44171.0,44358.02,43584.51,43713.6,24925.97008,2023-12-09 23:59:59.999,1096487106.5648339,987352,11598.00774,510255993.8680859,-0.010354986383596998,0.10806621487515322,0.02679495749641052,0.02531131283219253
2023-12-10,43713.59,44049.0,43563.0,43789.51,18956.61758,2023-12-10 23:59:59.999,830485162.5569535,830667,8841.90643,387376075.3824843,0.0017365305076681992,0.09549747750064674,0.0272742718414156,0.025248637910282045
2023-12-11,43789.5,43804.5,40222.0,41253.4,76663.89804,2023-12-11 23:59:59.999,3205540835.511434,2087142,36499.24269,1525642878.1521034,-0.05791592552645597,-0.017568008458935247,0.03291132811628019,0.027748663506066026
2023-12-12,41253.41,42104.12,40680.0,41492.39,42722.69773,2023-12-12 23:59:59.999,1773961284.3375635,1526411,21394.91158,888438328.8915346,0.005793219467971067,-0.058559917882292534,0.024559527373509752,0.027729812846979607
2023-12-13,41492.38,43475.2,40555.0,42869.03,45865.99773,2023-12-13 23:59:59.999,1919703389.4848804,1724659,22354.97386,935785466.0225857,0.033178132182793085,-0.0204205911473907,0.02917815706638623,0.02794495214035211
2023-12-14,42869.03,43420.0,41400.0,43022.26,42047.05709,2023-12-14 23:59:59.999,1798740625.30166,1599536,20579.79343,880356342.3815118,0.0035743752541170792,-0.005797591762465082,0.028984534603072976,0.027339678275755005
2023-12-15,43022.26,43080.81,41666.0,41940.3,33421.7932,2023-12-15 23:59:59.999,1416898938.509979,1323628,16321.13654,691713304.7485888,-0.02514884155318664,-0.05050124527433042,0.02857492578647306,0.025623940520022166
2023-12-16,41940.29,42724.43,41605.0,42278.03,24118.85747,2023-12-16 23:59:59.999,1020469627.8857331,1180886,12193.50511,515909440.9100929,0.008052636724105389,-0.03284035174407962,0.029059713173699833,0.023935420754835245
2023-12-17,42278.02,42424.07,41252.0,41374.65,27722.11452,2023-12-17 23:59:59.999,1161963642.9627964,1227634,13245.86404,555309260.127941,-0.02136759919986808,-0.05514699753434105,0.029555737336926357,0.02438870724385929
2023-12-18,41374.64,42757.81,40542.93,42657.8,46734.0925,2023-12-18 23:59:59.999,1936003306.0825727,1741647,23255.79871,963775419.5731498,0.03101295116695857,0.03404325461658919,0.02268208766269916,0.02483946167763388
2023-12-19,42657.8,43497.0,41811.1,42275.99,40927.86444,2023-12-19 23:59:59.999,1747830242.4615936,1609188,20163.65946,861082883.3110158,-0.00895053190741213,0.018885390790937873,0.023274436532804355,0.024779298291623512
2023-12-20,42275.99,44283.0,42206.0,43668.93,48710.2947,2023-12-20 23:59:59.999,2115813869.779619,1934588,23912.13682,1038694005.7761399,0.03294872574243679,0.018659157904902468,0.023224817324056058,0.02531498379397468
2023-12-21,43668.92,44242.35,43286.72,43861.8,34624.29384,2023-12-21 23:59:59.999,1514529919.1877797,1500702,17058.89545,746266380.7692404,0.004416641305385882,0.01951408410436839,0.023231228322485496,0.02341395355761668
2023-12-22,43861.79,44398.26,43412.54,43969.04,32783.19638,2023-12-22 23:59:59.999,1436074497.5128598,1404109,16049.22275,703199211.0393196,0.0024449520995490914,0.04837209080526361,0.019738290427674308,0.022200546156933558
2023-12-23,43969.04,43988.68,43291.1,43702.16,16557.1293,2023-12-23 23:59:59.999,722943825.3332176,849658,7765.30564,339046509.1677196,-0.006069725424980743,0.033684871314959786,0.020318441493833994,0.022248107468086014
2023-12-24,43702.15,43946.0,42500.0,42991.5,25144.33496,2023-12-24 23:59:59.999,1093460634.8894227,1137678,11841.26614,514962029.1783347,-0.016261438793872096,0.03907827619085591,0.019282685932652664,0.022569307528894637
2023-12-25,42991.5,43802.32,42720.43,43576.13,27021.23992,2023-12-25 23:59:59.999,1172053386.5109816,1168428,13691.2393,593900885.8031462,0.013598734633590404,0.021527833127821694,0.01636801196730222,0.02262108718065449
2023-12-26,43576.12,43592.68,41637.6,42508.93,41010.04282,2023-12-26 23:59:59.999,1746333612.304945,1475816,21096.16634,898267435.237983,-0.024490472192000512,0.005509983326233314,0.019108848983860328,0.023126843037057997
2023-12-27,42508.93,43677.0,42098.69,43428.85,36191.21136,2023-12-27 23:59:59.999,1554082990.052276,1439770,18982.83267,815239612.617364,0.021640629392459365,-0.005497730308482551,0.016210092420077014,0.023253488158329092
2023-12-28,43428.86,43787.57,42241.79,42563.76,35150.52485,2023-12-28 23:59:59.999,1508408742.378081,1391826,17422.8191,747631903.055399,-0.01991970775187457,-0.029593860717070486,0.017495038909312078,0.02361961239128302
2023-12-29,42563.76,43111.0,41300.0,42066.95,42597.18912,2023-12-29 23:59:59.999,1803086285.2465775,1571137,21195.34128,897324724.7968955,-0.011672136108276221,-0.04325975732015086,0.017421484812584927,0.02379158928213244
2023-12-30,42066.94,42612.32,41520.3,42140.28,22906.57818,2023-12-30 23:59:59.999,964875790.984935,936545,11727.69648,494133887.9071811,0.0017431736790995966,-0.03573919458443253,0.017677204745088056,0.023755890066145244
2023-12-31,42140.29,42899.0,41965.84,42283.58,23585.91603,2023-12-31 23:59:59.999,1001519241.5559053,1016484,11997.14865,509478742.7445108,0.0034005469351414686,-0.016466510821906644,0.017153484266795017,0.023408233127918038
2024-01-01,42283.58,44184.1,42180.77,44179.55,27174.29903,2024-01-01 23:59:59.999,1169995682.0280013,1114623,14331.7318,617352094.5605195,0.04483939155577654,0.01384748943974623,0.02446699091432116,0.024441653753998406
2024-01-02,44179.55,45879.63,44148.34,44946.91,65146.40661,2024-01-02 23:59:59.999,2944331821.8230762,2247532,33817.14447,1527964124.2375848,0.017369122139089255,0.05735218458803848,0.021823204187716664,0.02450675231961724
2024-01-03,44946.91,45500.0,40750.0,42845.23,81194.55173,2024-01-03 23:59:59.999,3507104563.744232,2658041,39103.99162,1687665202.9513144,-0.04675916542427505,-0.01343853221994129,0.02895119749368712,0.02460404863243095
2024-01-04,42845.23,44729.58,42613.77,44151.1,48038.06334,2024-01-04 23:59:59.999,2095095359.4936347,1819944,23605.90059,1030075267.839013,0.030478772082679795,0.03729322785393019,0.029879511601387843,0.023525613794418723
2024-01-05,44151.1,44357.46,42450.0,44145.11,48075.25327,2024-01-05 23:59:59.999,2100953924.3687155,2064845,24015.06426,1049655019.1400094,-0.00013567045894657959,0.049401252051789024,0.029073502811836436,0.02348469850318462
2024-01-06,44145.12,44214.42,43397.05,43968.32,17835.06144,2024-01-06 23:59:59.999,781212883.4916061,956642,9048.57073,396341787.3638776,-0.00400474707164622,0.04337987312851266,0.029335818640854796,0.023397292540018582
2024-01-07,43968.32,44480.59,43572.09,43929.02,23023.8508,2024-01-07 23:59:59.999,1014635096.1241482,1109259,11613.52347,511871007.5258263,-0.0008938253724500855,0.03891439655771811,0.029455012451376935,0.023092598396248738
2024-01-08,43929.01,47248.99,43175.0,46951.04,72814.57589,2024-01-08 23:59:59.999,3298772150.6815076,2364464,38728.8053,1755312207.6681833,0.06879324874536241,0.062732418053149,0.035509813079456796,0.026175268070704756
2024-01-09,46951.04,47972.0,44748.67,46110.0,69927.66617,2024-01-09 23:59:59.999,3251442072.8083963,2637745,34825.45429,1620151226.3362696,-0.01791312822889546,0.025876973522762636,0.036653211964924264,0.02644503961283729
2024-01-10,46110.0,47695.93,44300.36,46653.99,89911.41203,2024-01-10 23:59:59.999,4123809481.712767,3133588,46910.79439,2153126701.3521643,0.011797657774886172,0.08889577672940474,0.028951176807780067,0.023937170956219736
2024-01-11,46654.0,48969.48,45606.06,46339.16,87470.3296,2024-01-11 23:59:59.999,4105139605.028302,2998451,44076.1683,2070467939.6599925,-0.006748190240534524,0.04955844814738497,0.028533376197094413,0.024021063442043453
2024-01-12,46339.16,46515.53,41500.0,42782.73,86327.93707,2024-01-12 23:59:59.999,3827483735.576057,2809192,41707.58066,1850840878.9778297,-0.07674783056058854,-0.030861402316134212,0.04291600562059453,0.027537892132628757
2024-01-13,42782.74,43257.0,42436.12,42847.99,36118.47464,2024-01-13 23:59:59.999,1547370611.5531662,1434243,17748.09824,760432218.2454551,0.0015253818538460973,-0.02548039133630764,0.042959776986690144,0.027532033738461685
2024-01-14,42847.99,43079.0,41720.0,41732.35,28228.40894,2024-01-14 23:59:59.999,1202212782.257693,1235727,13690.30843,583261659.738576,-0.0260371606696137,-0.05000498531494668,0.04380840796944956,0.027560735507830454
2024-01-15,41732.35,43400.43,41718.05,42511.1,40269.89303,2024-01-15 23:59:59.999,1718982911.1081028,1657611,19924.7603,849997411.087583,0.018660583456239666,-0.0945653174029798,0.03194379289207374,0.027732430831605745
2024-01-16,42511.1,43578.01,42050.0,43137.95,45045.74589,2024-01-16 23:59:59.999,1931947150.05907,1716580,24064.55667,1031525441.9352086,0.014745560571238991,-0.06445564953372374,0.033559361099628156,0.027531001402061574
2024-01-17,43137.94,43198.0,42200.69,42776.1,33266.21388,2024-01-17 23:59:59.999,1419888430.9228892,1438172,16648.20529,710532768.0475779,-0.008388205744593757,-0.08312022187169843,0.03232165574170103,0.02702250663810017
2024-01-18,42776.09,42930.0,40683.28,41327.5,43907.51641,2024-01-18 23:59:59.999,1839426541.263579,1466087,21085.14336,883292634.2063637,-0.0338647048234878,-0.1081517230782777,0.03321998116834522,0.027695730408714956
2024-01-19,41327.51,42196.86,40280.0,41659.03,48342.74559,2024-01-19 23:59:59.999,1993846466.5387518,1641428,24347.5002,1004478721.3792055,0.008022019236585853,-0.026265271056802653,0.020148353229727443,0.027027099090857144
2024-01-20,41659.03,41872.56,41456.3,41696.04,15923.99493,2024-01-20 23:59:59.999,662768008.1509343,807324,7557.36632,314535141.9955636,0.0008884028264701804,-0.026884574982397047,0.02012266648121542,0.02700942186817792
2024-01-21,41696.05,41881.39,41500.98,41580.33,11730.16301,2024-01-21 23:59:59.999,489151571.0309043,657817,5576.56045,232552207.1607329,-0.00277508367701107,-0.00364273758846545,0.01758134446071411,0.027001064328025265
2024-01-22,41580.32,41689.65,39431.58,39568.02,55426.19911,2024-01-22 23:59:59.999,2247452153.7954326,2147250,26788.13985,1086650848.0670526,-0.048395719803089654,-0.06923085970487708,0.022928287792626918,0.028321293568283203
2024-01-23,39568.02,40176.74,38555.0,39897.6,57956.63351,2024-01-23 23:59:59.999,2275851990.6468267,2043925,30913.97177,1214417243.6964118,0.008329453937801379,-0.07511599415363968,0.021880010935008833,0.028277574961907054
2024-01-24,39897.59,40555.0,39484.19,40084.88,39293.82861,2024-01-24 23:59:59.999,1569704923.8307493,1675615,20673.05725,825887009.4744226,0.004694016682707636,-0.06291410390381547,0.022673001966082715,0.028153601467710992
2024-01-25,40084.89,40300.24,39550.0,39961.09,31022.11853,2024-01-25 23:59:59.999,1238813296.1526136,1291233,15685.24919,626369240.3733964,-0.003088196846292135,-0.03306297259693913,0.01986062337837458,0.027843831163238478
2024-01-26,39961.09,42246.82,39822.52,41823.51,47384.96726,2024-01-26 23:59:59.999,1951700659.289807,1624861,24674.75551,1016105199.7171212,0.04660583582680067,0.003948243634093407,0.02774315114576798,0.028917247985498072
2024-01-27,41823.51,42200.0,41394.34,42120.63,16224.41667,2024-01-27 23:59:59.999,678418702.3509445,751148,7485.64978,312938659.2480243,0.007104138318376307,0.010182981405428393,0.027842233514051924,0.02872292835914508
2024-01-28,42120.63,42842.68,41620.81,42031.06,27294.99838,2024-01-28 23:59:59.999,1154365891.6682587,1032493,12971.1882,548670338.639401,-0.0021265114030820653,0.010839981308469637,0.02782561493004949,0.028641323185938223
2024-01-29,42031.05,43333.0,41804.88,43302.7,31542.74207,2024-01-29 23:59:59.999,1343462280.3618684,1197856,15996.88627,681504721.3585126,0.03025476873531141,0.09438632511811318,0.01843999160413791,0.02915683911835828
2024-01-30,43302.71,43882.36,42683.99,42941.1,37619.24546,2024-01-30 23:59:59.999,1633251085.6713595,1316610,19317.29993,838876408.4556684,-0.008350518558888909,0.07628278392685273,0.020158417419934092,0.029206829732265446
2024-01-31,42941.1,43745.11,42276.84,42580.0,39871.13688,2024-01-31 23:59:59.999,1711665577.0530825,1499559,20289.94825,871009715.1702207,-0.008409193057467013,0.062245914170131034,0.021383237182967755,0.028041058714251766
2024-02-01,42580.0,43285.13,41884.28,43082.94,35231.04664,2024-02-01 23:59:59.999,1497121440.6440022,1392269,18134.84304,770635549.4842128,0.011811648661343321,0.07812224341227947,0.02072768317067506,0.02793473195654567
2024-02-02,43082.95,43488.0,42546.79,43200.0,29672.14418,2024-02-02 23:59:59.999,1277919437.2905612,1086342,15645.5711,673834785.747791,0.0027170847671955656,0.032911871815636706,0.013552984613022005,0.026569039943057215
2024-02-03,43199.99,43380.01,42880.0,43011.09,12033.40998,2024-02-03 23:59:59.999,518775350.0336009,609962,5691.78572,245377398.5105957,-0.004372916666666726,0.02114070943383317,0.013905354542185453,0.02597364786964863
2024-02-04,43011.1,43119.04,42222.0,42582.88,17066.89404,2024-02-04 23:59:59.999,730999557.7083682,931235,8427.12671,360928641.0597722,-0.00995580442160382,0.013128862322292045,0.014686395029770623,0.026030150865529653
2024-02-05,42582.88,43569.76,42258.1,42708.7,29467.75905,2024-02-05 23:59:59.999,1262620640.5407174,1317397,14984.06962,642077579.5827268,0.0029547085589325395,-0.013717389446847417,0.008040229817738637,0.02603226865914331
2024-02-06,42708.7,43399.98,42574.0,43098.95,24675.85433,2024-02-06 23:59:59.999,1061049582.6002767,1120760,12810.98205,550866463.7409194,0.009137482526979213,0.0036759654503493167,0.00842538313657026,0.026093232536859065
2024-02-07,43098.96,44396.5,42788.0,44349.6,34392.59915,2024-02-07 23:59:59.999,1496013692.382922,1378809,17755.87738,772721372.4443885,0.029018108329785353,0.04155941756693271,0.012620227430026047,0.02332487053362358
