open_time,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_base_volume,taker_quote_volume,close_pct_1d,close_pct_7d,vol_7d,vol_30d,sma_20,sma_50,sma_200,rsi,macd,macd signal,macd diff,bb_high,bb_mid,bb_low,stoch_k,stoch_d,trades_7d_avg,trades_30d_avg,volume_7d_avg,volume_30d_avg,future_return,label
2023-10-03,27494.51,27676.52,27160.5,27426.46,28928.96555,2023-10-03 23:59:59.999,794301815.426502,1202377,13562.03527,372402100.7967511,-0.0024750395624435,0.0459463489548912,0.0188773638707639,0.0139558942441677,26799.207999999995,26501.8242,28029.823849999997,58.390159915073646,219.0982473769327,81.9077294610314,137.1905179159013,27707.6944892028,26799.207999999995,25890.72151079719,55.45386439290374,70.00683753971144,1008901.4285714285,756833.9333333333,33025.103227142856,28172.485578666667,0.012838332034101452,1
2023-10-04,27426.45,27839.72,27202.0,27778.57,29816.142,2023-10-04 23:59:59.999,820421385.2557853,1188381,15077.70185,414806576.3484014,0.0128383320341014,0.0532961943260887,0.0190148194972444,0.0140196912967695,26862.0,26473.3956,28034.17925,61.9828533042644,263.21209441650717,118.16860245212655,145.04349196438062,27855.034908006786,26862.0,25868.965091993214,69.05126006935595,60.862289570090944,1044428.7142857143,776552.3,32317.183544285712,28440.437109,-0.013254101993011136,1
2023-10-05,27778.57,28120.39,27352.0,27410.39,30681.49619,2023-10-05 23:59:59.999,849415594.0472504,1210397,14985.99405,415039706.5866476,-0.0132541019930111,0.0143960025742568,0.0187576384328897,0.0142991900616769,26902.519500000002,26446.993199999997,28031.366850000002,56.49041265362332,265.40417292994607,147.61571654769045,117.78845638225562,27915.420545225574,26902.519500000002,25889.61845477443,54.833290854746394,59.77947177233537,1051774.857142857,798007.6666666666,30340.56372714286,28752.373869666666,0.01899644623808716,1
2023-10-06,27410.39,28295.0,27175.94,27931.09,37983.24277,2023-10-06 23:59:59.999,1052864393.8176136,1326700,19091.24006,529241188.557369,0.0189964462380871,0.0380618992260739,0.0194723878528215,0.0146086932714976,26971.090500000002,26473.146800000002,28032.437250000003,61.66421923156673,305.63438631877216,179.2194505019068,126.41493581686535,28064.362148776767,26971.090500000002,25877.818851223237,74.94110923175546,66.27522005195262,1115787.7142857143,821020.9333333333,31698.346667142858,29109.731166666665,0.0009158253401495564,1
2023-10-07,27931.1,28029.67,27842.08,27956.67,13348.83825,2023-10-07 23:59:59.999,372820279.523143,641623,6392.35089,178534947.7787839,0.0009158253401495,0.0368700153101189,0.0195111324427544,0.0142779964253697,27042.548499999997,26511.2002,28031.693249999997,61.903883657064846,335.71134112404616,210.51782862633468,125.19351249771148,28195.69141097464,27042.548499999997,25889.405589025355,75.92892946237549,68.56777651629245,1131032.7142857143,821344.0666666667,31776.091692857146,28631.775919333333,-0.0014171931063320375,1
2023-10-08,27956.67,28095.14,27687.5,27917.05,19693.56921,2023-10-08 23:59:59.999,549839951.4800811,822730,9216.08271,257333249.5330772,-0.001417193106332,-0.0026978587532334,0.0130781223350549,0.0140023417879886,27100.2755,26547.541,28035.023650000003,61.26501669146643,352.2895667848861,238.872176258045,113.41739052684113,28305.960039761158,27100.2755,25894.590960238842,74.39892799493344,75.08965556302148,1122338.0,827206.6666666666,31074.77091142857,28321.569402666664,-0.01171076456860598,1
2023-10-09,27917.06,27987.93,27260.0,27590.12,31534.74639,2023-10-09 23:59:59.999,870014634.3621609,1156525,15077.43003,415887241.10445,-0.0117107645686059,0.0034774214925088,0.0118694870256381,0.0142361347009357,27119.2685,26575.543600000005,28031.497199999998,56.11838937389685,335.1836231654888,258.13446563953374,77.04915752595508,28343.115909610802,27119.2685,25895.421090389194,60.27226828700541,70.20004191477146,1078390.4285714286,853789.5666666667,27426.714337142857,29006.706856666664,-0.007248971733359588,1
2023-10-10,27590.12,27735.0,27298.0,27390.12,22776.84383,2023-10-10 23:59:59.999,626258724.2775784,1002272,10851.22317,298354384.6981499,-0.0072489717333595,-0.0013249978305621,0.0122050876885162,0.0143183974135439,27132.5245,26600.807599999996,28031.17545,53.17545046503592,302.0073582424229,266.9090441601116,35.09831408231133,28362.063085347803,27132.5245,25902.985914652196,51.786510206893134,62.152568829610665,1049804.0,870872.8666666667,26547.839805714288,29141.326012999998,-0.018787796475517426,1
2023-10-11,27390.12,27477.39,26538.66,26875.52,37349.44706,2023-10-11 23:59:59.999,1007065585.9346406,1336479,17460.0774,470620209.7857446,-0.0187877964755174,-0.0325088728469463,0.0124572636966734,0.013865659084304,27147.896500000003,26617.197999999997,28028.2383,46.42880316182045,231.52216654210133,259.83166863650956,-28.30950209440823,28356.329652148306,27147.896500000003,25939.4633478517,23.825527350732898,45.29476861487715,1070960.857142857,886617.5666666667,27624.02624285714,28996.896915,-0.004312102612340163,1
2023-10-12,26875.52,26947.04,26555.0,26759.63,23428.64112,2023-10-12 23:59:59.999,626909068.3868717,1066082,11128.85943,297794983.5412317,-0.0043121026123401,-0.0237413623082342,0.0118718880781631,0.0131036408125099,27156.871000000003,26623.7362,28022.196200000002,45.04280355284608,164.41551017811798,240.74843694483127,-76.33292676671329,28350.88490400451,27156.871000000003,25962.857095995496,10.824752368542288,28.812263308722788,1050344.4285714286,887251.7666666667,26587.90409,27896.705439999998,0.0038255386939205493,1
2023-10-13,26759.63,27130.0,26685.0,26862.0,24115.76499,2023-10-13 23:59:59.999,647553796.3580662,1035322,11209.65389,301049285.742293,0.0038255386939205,-0.0382759856489668,0.0077931488328463,0.0128640341075157,27171.173,26637.3752,28020.88165,46.56037941068627,118.1316567855065,216.22508091296632,-98.09342412745983,28343.670026641896,27171.173,25998.675973358102,15.839595559779367,16.829958426351528,1008719.0,897933.1666666666,24606.835835714282,27646.870022,-0.00035440399076769324,1
2023-10-14,26862.0,26989.58,26789.0,26852.48,10417.25576,2023-10-14 23:59:59.999,280059019.0534013,517837,4378.85219,117730324.8186729,-0.0003544039907676,-0.0394964779424731,0.0076310484533295,0.0127087358049004,27201.377999999997,26653.2246,28018.838699999997,46.431971466909346,79.76371858006314,188.9328084463857,-109.16908986632257,28306.413551855272,27201.377999999997,26096.342448144722,15.37323522784052,14.012527718720735,991035.2857142857,888551.8,24188.038337142858,26716.339464,0.011234344090378379,1
2023-10-15,26852.48,27293.33,26808.25,27154.15,15274.6917,2023-10-15 23:59:59.999,412673965.3439348,682942,7802.69243,210833694.1344327,0.0112343440903783,-0.0273273859523122,0.0099611170600447,0.0128534400737334,27243.845,26675.9602,28012.86645,51.03982048777074,72.85922319311794,165.71809139573216,-92.85886820261422,28270.28011610822,27243.845,26217.40988389178,30.151273183301242,20.45470132364039,971065.5714285715,889513.4,23556.77012142857,26351.252731,0.04959205130707445,2
2023-10-16,27154.14,30000.0,27112.66,28500.78,78399.22445,2023-10-16 23:59:59.999,2210785548.2360964,2289339,40738.04173,1148700588.6793344,0.0495920513070744,0.0330067429935063,0.0218320139922274,0.0156279384789181,27357.8005,26723.9404,28015.2277,65.36286601637985,174.04288950598857,167.38305101778343,6.659838488205139,28410.71758903366,27357.8005,26304.883410966344,56.68671670509106,34.070408372077615,1132896.142857143,948277.5,30251.695558571428,28499.195762333336,-0.003679548419376566,1
2023-10-17,28500.77,28613.65,28069.32,28395.91,38428.44532,2023-10-17 23:59:59.999,1090741746.4830873,1345810,18994.06799,539218488.3415859,-0.0036795484193765,0.0367209052023138,0.0215420919150589,0.0156544677711507,27458.946500000002,26769.458599999998,28014.880450000004,63.797613290696574,242.96874898751412,182.50019061172958,60.46855837578454,28502.6304874843,27458.946500000002,26415.262512515703,53.65696522156159,46.83165170331798,1181973.0,977245.3333333334,32487.63862857143,29346.873847333332,-0.00267327231280845,1
2023-10-18,28395.91,28982.36,28142.87,28320.0,32162.47591,2023-10-18 23:59:59.999,914773525.152758,1215235,15590.14442,443515753.8170772,-0.0026732723128084,0.0537470530802752,0.0192730369542214,0.0156316704373217,27523.877,26781.531799999997,28014.216800000002,62.62849682566454,288.14611753871213,203.62937599712612,84.51674154158601,28611.260958978673,27523.877,26436.493041021327,51.46388392934528,53.93585528533265,1164652.4285714286,986463.0,31746.642750000003,28985.608625666668,0.013902189265536657,1
2023-10-19,28320.0,28916.89,28100.66,28713.71,35895.50179,2023-10-19 23:59:59.999,1023984017.0322788,1330256,18427.23743,525695852.5632501,0.0139021892655366,0.0730234311909394,0.0186049879196614,0.0155480939835722,27614.214500000002,26809.806199999995,28016.926,66.09853279800973,351.66484084761396,233.2364689672237,118.42837188039027,28779.025049067593,27614.214500000002,26449.40395093241,62.838380511593755,55.98640988750022,1202391.5714285714,1000869.0,33527.622845714286,28975.774623,0.0332708660775638,2
2023-10-20,28713.71,30207.55,28578.29,29669.04,59422.0992,2023-10-20 23:59:59.999,1753411192.551091,1915748,29466.75927,869634841.3281221,0.0332708660775638,0.1044985481349118,0.0201696297184277,0.016530522177206,27749.538500000002,26884.371399999996,28026.271200000003,72.71810099602466,473.63130679222377,281.3154365322237,192.31587026000005,29178.896441500714,27749.538500000002,26320.18055849929,85.32226368193109,66.54150937429006,1328166.7142857143,1035817.6666666666,38571.38487571429,29816.270640666666,0.00811485642946308,1
2023-10-21,29669.05,30379.99,29464.77,29909.8,27517.51897,2023-10-21 23:59:59.999,821964508.4353629,1152137,13836.12444,413323530.3421796,0.008114856429463,0.1138561503444002,0.0193703225631558,0.0159336072338213,27845.4,26966.4664,28034.992850000002,74.0911165768055,582.9974974121615,341.6518487082113,241.3456487039502,29556.49307282806,27845.4,26134.306927171943,87.75970822605707,78.64011747319398,1418781.0,1046775.0333333333,41014.27962,29584.293719,0.002763642685674972,1
2023-10-22,29909.8,30248.0,29640.0,29992.46,22852.54563,2023-10-22 23:59:59.999,683854827.8969322,1008299,11161.46844,334011129.2314961,0.0027636426856749,0.104525827543856,0.0199502631854677,0.0159210683226396,27970.297499999997,27048.9254,28044.1051,74.56441852139432,668.6333732834828,407.0481536232656,261.5852196602172,29910.088863047884,27970.297499999997,26030.50613695211,89.91156708744101,87.66451299847641,1465260.5714285714,1061480.0333333334,42096.83018142857,29739.4376,0.10261012267749958,2
2023-10-23,29992.46,34741.91,29883.6,33069.99,93513.64246,2023-10-23 23:59:59.999,2941620022.865188,2839938,47839.23087,1505815243.5676994,0.1026101226774995,0.1603187702231308,0.0376864905940814,0.0239782608576229,28252.474,27190.900999999998,28069.28595,85.31818950878447,973.6082233446796,520.3601675675484,453.2480557771312,31182.749942155653,28252.474,25322.198057844344,79.61880961813908,85.76336164387908,1543917.5714285714,1142087.4,44256.03275428571,32541.86892866667,0.02578591647593509,2
2023-10-24,33069.99,35280.0,32832.34,33922.73,115265.02418,2023-10-24 23:59:59.999,3933194868.161196,2850160,57409.31981,1959449469.465793,0.025785916475935,0.1946343681185074,0.0359395156437652,0.0238966931491418,28559.682,27352.8352,28099.36795,86.9629325207694,1269.4782258331434,670.1837792206675,599.2944466124759,32379.9507990486,28559.682,24739.4132009514,84.47297553921942,84.66778408159985,1758824.7142857143,1218924.5666666667,55232.686877142856,35860.48114433334,0.0169007624091575,1
2023-10-25,33922.73,35132.85,33679.05,34496.05,54887.02529,2023-10-25 23:59:59.999,1888210825.6063828,1643976,26150.50377,900236395.3726264,0.0169007624091575,0.2180808615819209,0.0340241937472457,0.0239058161176801,28913.964999999997,27526.9142,28132.1563,87.94105427222783,1532.5531482861225,842.6576530337585,689.895495252364,33483.02469611475,28913.964999999997,24344.90530388524,91.01489971346707,85.03556162360853,1820073.4285714286,1244607.5,58479.051074285715,36814.50852399999,-0.009983461874620403,1
2023-10-26,34496.05,34824.13,33751.0,34151.66,39744.66255,2023-10-26 23:59:59.999,1363077907.10912,1382785,18528.43061,635547858.4928182,-0.0099834618746204,0.1893851404085367,0.0368748216757535,0.0240608177053554,29224.9935,27694.748400000004,28161.2958,83.87043912874998,1693.7282795722313,1012.8717783414531,680.8565012307781,34302.673356478874,29224.9935,24147.313643521127,86.87213496218736,87.4533367382913,1827577.5714285714,1267442.7666666666,59028.931182857144,37522.818920333324,-0.007602558704320916,1
2023-10-27,34151.66,34245.0,33390.95,33892.02,32330.40106,2023-10-27 23:59:59.999,1096889423.419842,1112240,14310.32429,485405697.9244014,-0.0076025587043209,0.1423362535491541,0.038657659981986,0.0242480700982262,29521.761,27847.4888,28182.569200000005,80.83262761304388,1779.9913222656505,1166.2956871262927,613.6956351393578,34949.93263498689,29521.761,24093.589365013104,83.65351548698618,87.18018338754689,1712790.7142857143,1273194.4333333333,55158.688591428574,37441.446296333335,0.005575943835746777,1
2023-10-28,33892.01,34493.33,33860.0,34081.0,16880.13144,2023-10-28 23:59:59.999,575936523.347353,607438,8313.30759,283656619.5863619,0.0055759438357467,0.1394593076516728,0.0387972090937317,0.0240654898437164,29829.9585,28010.8988,28201.9721,81.36178534213425,1842.3668534668723,1301.5099203944087,540.8569330724636,35550.74665164234,29829.9585,24109.170348357664,85.84708000118039,85.45757681678465,1634976.5714285714,1254809.9,53639.061801428565,36520.189514,0.013053901000557477,1
2023-10-29,34081.01,34750.11,33930.0,34525.89,20685.52176,2023-10-29 23:59:59.999,711652985.1790963,717480,10053.96096,345933681.7968467,0.0130539010005574,0.1511523229505016,0.0382513224830176,0.023968329388904,30176.747000000003,28183.3844,28225.161200000002,82.58096612874334,1905.7307385565255,1422.354084026832,483.3766545296935,36147.78939227661,30176.747000000003,24205.704607723397,90.76676127111152,86.75578558642604,1593431.0,1249438.9,53329.48696285714,36260.414833,-0.0014817865665446295,1
2023-10-30,34525.88,34856.0,34062.84,34474.73,33657.95976,2023-10-30 23:59:59.999,1159771907.642105,1117727,15237.56781,525162190.5371194,-0.0014817865665446,0.0424777872627117,0.0132709922057179,0.024010459343411,30530.9775,28356.0468,28245.66565,81.91737222410399,1929.5759392557484,1523.7984550726153,405.7774841831331,36637.76911492149,30530.9775,24424.185885078514,88.83225992555492,88.48203373261562,1347400.857142857,1268866.2,44778.67514857143,36955.526056,0.004787274621149917,1
2023-10-31,34474.74,34720.49,34025.0,34639.77,32737.89822,2023-10-31 23:59:59.999,1125442444.4884882,1179053,15843.795,544722903.4968481,0.0047872746211499,0.0211374497276601,0.0100432727762425,0.0233507919635589,30919.190000000002,28545.591800000002,28266.52985,82.40847158114195,1939.4341912080708,1606.9256022997065,332.50858890836435,37034.255764339774,30919.190000000002,24804.124235660227,91.08232790200765,90.2271163662247,1108671.2857142857,1278714.8666666667,32989.085725714285,37226.69550733334,0.022565392322177802,2
2023-11-01,34639.78,35582.0,34097.39,35421.43,53473.28165,2023-11-01 23:59:59.999,1856348820.4794536,1624635,25779.0029,895387891.4676665,0.0225653923221778,0.0268256800416277,0.0114730743306393,0.023010631193468,31352.28,28737.218399999998,28292.161549999997,84.54881288093759,1987.4107226099368,1683.0226263617528,304.38809624818396,37454.52603196236,31352.28,25250.033968037635,97.85372673879279,92.58943818878514,1105908.2857142857,1284064.1,32787.12234857143,37106.76681533333,-0.013546601591183705,1
2023-11-02,35421.43,35984.99,34300.0,34941.59,48015.57732,2023-11-02 23:59:59.999,1686141698.092171,1450837,23303.3535,818365718.9549311,-0.0135466015911837,0.0231300616134031,0.0122421134187035,0.0232836219129754,31756.259500000004,28911.6102,28315.34625,78.25445044033981,1964.0727831372133,1739.232657716845,224.84012542036817,37683.207723872,31756.259500000004,25829.311276128006,85.91275466807078,91.61626976962374,1115630.0,1292346.1,33968.681601428565,37742.987207666665,-0.006433880083877019,1
2023-11-03,34941.58,34946.5,34120.0,34716.78,39071.20644,2023-11-03 23:59:59.999,1347962831.5658624,1237373,19168.85669,661176167.7749346,-0.006433880083877,0.024334931939731,0.0120749021091094,0.0234211473559086,32149.4745,29075.4912,28341.7788,75.42147308173989,1905.4719156513202,1772.4805093037403,132.99140634757987,37757.84046102817,32149.4745,26541.10853897183,80.54958268279293,88.10535469655217,1133506.142857143,1293979.1666666667,34931.65379857143,38051.489355666665,0.009945910882288134,1
2023-11-04,34716.78,35255.0,34585.18,35062.07,18377.55545,2023-11-04 23:59:59.999,639958598.4198353,794787,9229.16649,321479754.9172934,0.0099459108822881,0.0287864205862504,0.0123106080761082,0.02308556088418,32544.8705,29244.7326,28365.189100000003,76.81010124449449,1865.3892768444057,1791.0622628118736,74.32701403253213,37792.19418954113,32544.8705,27297.546810458876,85.45435059787332,83.97222931624569,1160270.2857142857,1280125.5,35145.57151428571,37641.357997666666,-0.0014314614054447006,1
2023-11-05,35062.06,35380.0,34448.0,35011.88,24528.73376,2023-11-05 23:59:59.999,859350974.0014893,1038468,11870.33193,415912075.9000027,-0.0014314614054447,0.0140761034690197,0.011765367721453,0.0230661463426091,32870.4255,29413.776800000003,28396.263,76.13674897957482,1808.7237418607074,1794.5945586216403,14.12918323906706,37876.09780758261,32870.4255,27864.753192417378,84.05101132692714,83.35164820253114,1206125.7142857143,1270517.7666666666,35694.6018,37192.874364,0.00097709691681791,1
2023-11-06,35011.89,35276.33,34725.9,35046.09,22346.47086,2023-11-06 23:59:59.999,782427702.2653205,988246,10770.27727,377126281.1530906,0.0009770969168179,0.0165732987611504,0.0116784602848647,0.0230655179181902,33202.934499999996,29584.1484,28430.2752,76.28932576242205,1746.4444339178008,1784.9645336808726,-38.52009976307181,37845.880948317004,33202.934499999996,28559.98805168299,70.21870489905315,79.90802227461789,1187628.4285714286,1282071.8666666667,34078.67481428571,37492.795451,0.010073306323187703,1
2023-11-07,35046.09,35888.0,34523.06,35399.12,38688.73692,2023-11-07 23:59:59.999,1358031361.1978526,1352796,19375.26868,680382009.6599416,0.0100733063231877,0.0219213349280322,0.0120236653517532,0.023002361365785,33556.890499999994,29756.8806,28470.9566,77.86234380492327,1705.909540983419,1769.1535351413818,-63.24399415796279,37710.42497150971,33556.890499999994,29403.356028490278,77.41476615626608,77.22816079408214,1212448.857142857,1299740.7333333334,34928.79462857143,38125.967708,0.006373039781779832,1
2023-11-08,35399.13,36106.0,35100.0,35624.72,33401.34137,2023-11-08 23:59:59.999,1185492160.4927278,1132568,17192.8245,610314635.3798897,0.0063730397817798,0.0057391810550844,0.0087924892296172,0.0226977677392003,33902.441,29925.1698,28509.995949999997,78.82893891010625,1672.7074506105128,1749.864318235208,-77.15686762469522,37499.40253870409,33902.441,30305.47946129591,82.27362295353683,76.63569800295204,1142153.5714285714,1298942.1666666667,32061.374588571427,38188.187540666666,0.030214132209319677,2
2023-11-09,35624.72,37972.24,35534.05,36701.09,82537.88885,2023-11-09 23:59:59.999,3033417922.782681,2138765,42156.81236,1550254981.0451877,0.0302141322093196,0.0503554646482886,0.0118685366772904,0.0228149547766752,34254.04349999999,30116.691600000002,28555.5484,82.70828258298845,1713.4964971774898,1742.5907540236644,-29.09425684617463,37482.94199307336,34254.04349999999,31025.145006926625,72.25344826457174,77.31394579145824,1240429.0,1336825.2666666666,36993.13337857143,40180.22237466667,0.016363001752808914,1
2023-11-10,36701.1,37526.0,36324.71,37301.63,43414.04898,2023-11-10 23:59:59.999,1605069174.5241032,1297729,21388.56879,790671818.768367,0.0163630017528089,0.0744553498337114,0.0105944131462729,0.0221769600326691,34623.634999999995,30331.362599999997,28604.501900000003,84.42325585163312,1773.8330265712502,1748.8392085331816,24.99381803806864,37445.41818596954,34623.634999999995,31801.85181403045,83.69234285936616,79.40647135915826,1249051.2857142857,1335533.6,37613.539455714286,40382.37577200001,-0.004601139414014854,1
2023-11-11,37301.63,37408.26,36666.93,37130.0,22984.97235,2023-11-11 23:59:59.999,851924612.7339427,923300,10728.65792,397673179.6679197,-0.0046011394140148,0.0589791190309072,0.0120198595217879,0.022183999605821,34980.512,30542.3598,28648.647950000002,81.92257221920511,1787.1993327735254,1756.5112333812503,30.688099392275035,37082.85172103093,34980.512,32878.172278969076,79.16402786573785,78.36993966322527,1267410.2857142857,1330774.2,38271.741870000005,40367.586813,-0.0017740371667116506,1
2023-11-12,37129.99,37222.22,36731.1,37064.13,17687.18874,2023-11-12 23:59:59.999,655570813.1382711,810885,8506.46051,315285367.544748,-0.0017740371667116,0.0586158184022109,0.0120666022109808,0.0222716115919396,35180.219,30752.1232,28691.892150000003,80.93175226952599,1772.0499791397087,1759.618982532942,12.430996606766712,37277.496924052124,35180.219,33082.94107594787,76.9937981982347,79.95005630777958,1234898.4285714286,1323292.9666666666,37294.37829571429,40153.300938,-0.016220534516795504,1
2023-11-13,37064.13,37417.99,36333.0,36462.93,32798.18252,2023-11-13 23:59:59.999,1208037462.3041444,1217191,15442.44512,568916594.9113173,-0.0162205345167955,0.0404279050815654,0.0151474190428508,0.0227345495466299,35307.229,30956.4142,28726.84295,72.33285498343702,1692.0275513167508,1746.1006962897038,-54.07314497295306,37392.142023412816,35307.229,33222.31597658718,61.7629026864341,72.64024291680222,1267604.857142857,1346604.7666666666,38787.47996142857,40899.331829999996,-0.025004573137704433,0
2023-11-14,36462.93,36744.0,34800.0,35551.19,45503.68416,2023-11-14 23:59:59.999,1639130785.08681,1404428,21205.18615,763841642.880878,-0.0250045731377044,0.0042958695018406,0.0188406501899967,0.0236383737220624,35359.986,31141.3418,28758.0404,61.63728279947311,1537.3181557139615,1704.3441881745555,-167.02603246059402,37413.283404395275,35359.986,33306.68859560472,37.518871698259375,58.758524194309395,1274980.857142857,1370654.3,39761.04385285715,41906.964912,0.06489262384747163,2
2023-11-15,35551.2,37980.0,35360.0,37858.2,53569.13385,2023-11-15 23:59:59.999,1963249656.5094736,1545427,28142.1424,1031669501.9934208,0.0648926238474716,0.0626946681966902,0.0308803816600555,0.024680210023205,35545.313,31374.072399999997,28801.17915,72.65532323399486,1582.6227813161677,1679.999906802878,-97.37712548671038,37789.1601732015,35545.313,33301.46582679851,96.84455958549215,65.37544465672856,1333960.7142857143,1345857.2333333334,42642.15706428572,41079.29522533333,-0.044764146208747246,0
2023-11-16,37858.2,37929.54,35500.0,36163.51,47490.39566,2023-11-16 23:59:59.999,1744503339.0151725,1542446,22214.04928,815932555.1331269,-0.0447641462087472,-0.0146475213678938,0.0350657762592343,0.0265244410695493,35658.8875,31569.8828,28835.83065,59.20383555164193,1464.8933252345232,1636.9785904892074,-172.08526525468415,37783.27245237452,35658.8875,33534.502547625474,52.94067357512959,62.43470161962705,1248772.2857142857,1352411.7666666666,37635.37232285715,41381.36023666667,0.012454819789339933,1
